id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
39689162,All-new fully furnished Loft Studio in CBD w MRT,13468566,Andy,Central Region,Bukit Merah,1.2758,103.84006,Entire home/apt,228,6,6,2022-03-11,0.18,9,326,5,
39701314,"Luxury Almas Suite near Legoland, Hello Kitty Town",153737035,Jessa,West Region,Western Water Catchment,1.41628,103.65137,Entire home/apt,46,1,0,,,1,357,0,
39732502,Cozy room/Changi rise condo /Changi airport,25672695,Jane,East Region,Tampines,1.3481,103.9596,Private room,80,92,1,2020-01-08,0.03,1,0,0,
39732595,Sunway Citrine Residence,305390343,Der,West Region,Western Water Catchment,1.39016,103.64176,Entire home/apt,94,7,0,,,1,179,0,
39741627,Luxury 3BR SeaView HighFloor Legoland,163025370,Sharm,West Region,Western Water Catchment,1.41295,103.65496,Entire home/apt,87,1,3,2022-07-24,0.09,18,88,2,
39741652,Condo Master room 3 minute walk to Jurong east MRT,304204019,Jack,West Region,Jurong East,1.33637,103.74151,Private room,128,5,1,2022-08-06,0.63,3,34,1,Authorised Serviced Apartment
39757287,Citrine Residence - 5 min to Legoland,94793370,Jed,West Region,Western Water Catchment,1.39019,103.64062,Entire home/apt,36,1,12,2022-09-10,0.36,1,336,9,
39759499,3 Room HDB for rental at Serangoon Ave 2,305617112,Sujesh,North-East Region,Serangoon,1.35357,103.86585,Entire home/apt,1800,92,0,,,1,364,0,
39783300,🌊 Almas × 2 pax × Seaview × Netflix × High Floor,305817086,Shyh Haur,West Region,Western Water Catchment,1.42031,103.65077,Entire home/apt,40,1,36,2022-06-04,1.10,2,342,17,
39811470,Spacious room to rent (city living Singapore),226861436,Mya The,Central Region,Rochor,1.3014,103.84833,Private room,1200,92,0,,,1,91,0,
39822559,1960s Queenbed RmKh @ lavender bugis,8948251,Joey,Central Region,Kallang,1.30965,103.86186,Private room,49,92,1,2021-03-01,0.05,74,265,0,
39824181,room for rental,109545738,Cheng,Central Region,Queenstown,1.29232,103.76172,Entire home/apt,280,92,4,2020-01-01,0.12,1,365,0,
39869822,Teega Legoland Seaview Sunrise PuteriHarb FeiYiBan,307024044,FeiYiBan,West Region,Western Water Catchment,1.41508,103.65304,Entire home/apt,38,1,23,2022-09-04,0.69,1,331,20,
39885622,Studio facing the Golf course,70645508,Basanth,East Region,Bedok,1.32025,103.95725,Entire home/apt,90,92,0,,,1,91,0,
39900195,☀ LUXURIOUS 3BR w/ QUEEN BED FOR STAY ☀,219550151,Ray,Central Region,Kallang,1.32206,103.86545,Entire home/apt,278,92,0,,,49,180,0,
39903730,☀ BEAUTIFUL & SPACIOUS 3BR w/ QUEEN BED FOR STAY ☀,219550151,Ray,East Region,Bedok,1.31958,103.9094,Entire home/apt,288,92,0,,,49,180,0,
39906363,☀ COSY & MODERN 2BR w/ QUEEN BED FOR STAY ☀,219550151,Ray,East Region,Bedok,1.31767,103.90779,Entire home/apt,198,92,0,,,49,180,0,
39928120,☀ BEAUTIFUL & MODERN 2BR w/ QUEEN BED FOR STAY ☀,219550151,Ray,Central Region,Geylang,1.31081,103.88507,Entire home/apt,178,92,3,2019-12-05,0.09,49,81,0,
39928443,☀ BEAUTIFUL & COSY 1BR w/ QUEEN BED FOR STAY ☀,219550151,Ray,Central Region,Kallang,1.31403,103.85692,Entire home/apt,148,92,0,,,49,180,0,
39930052,☀ HIGH-RISE BEAUTIFUL 2BR w/ QUEEN BEDS FOR STAY☀,219550151,Ray,Central Region,Novena,1.32631,103.84837,Entire home/apt,198,92,1,2020-01-22,0.03,49,180,0,
39930544,☀ LUXURIOUS & MODERN 3BR w/ QUEEN BED FOR STAY☀,219550151,Ray,Central Region,Novena,1.32449,103.84685,Entire home/apt,288,92,0,,,49,180,0,
39931393,☀ LUXURIOUS 2BR PENTHOUSE w/ QUEEN BEDS FOR STAY☀,219550151,Ray,Central Region,Kallang,1.32828,103.86369,Entire home/apt,198,92,0,,,49,180,0,
39940503,Brooklyn-style Chic Designer Suite【CIQ】Rare Find!,260813040,Havona,North Region,Woodlands,1.46398,103.76253,Entire home/apt,63,1,219,2022-09-18,6.29,34,59,106,
39952401,One Bedroom Deluxe · One Bedroom Apartment at Oakwood Studios Singapore,119530352,Oakwood Studios,Central Region,Newton,1.30696,103.83596,Entire home/apt,540,99,0,,,4,138,0,Authorised Serviced Apartment
39952459,One Bedroom Superior · One Bedroom  Superior at Oakwood Studios Singapore,119530352,Oakwood Studios,Central Region,Newton,1.30696,103.83596,Entire home/apt,495,99,0,,,4,137,0,Authorised Serviced Apartment
39952556,Deluxe Studio Apartment with King Bed,119530352,Oakwood Studios,Central Region,Newton,1.30599,103.83708,Entire home/apt,475,99,0,,,4,0,0,Authorised Serviced Apartment
39956760,☀ BEAUTIFUL & CLASSY 2BR w/ QUEEN BEDS FOR STAY☀,219550151,Ray,Central Region,Novena,1.32354,103.85406,Entire home/apt,195,92,1,2020-01-22,0.03,49,81,0,
39960211,"🌏Danga Bay💫@UHA 3BR4-5pax WiFi SeaviewCS,R&F,SgCIQ",41870590,UHA Management,North Region,Lim Chu Kang,1.46568,103.72571,Entire home/apt,94,1,20,2022-07-16,0.58,61,340,6,
39975826,CG【Maxin Suite】🐳〖Danga Bay Beach🏝️Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Lim Chu Kang,1.46516,103.72791,Entire home/apt,45,1,41,2022-09-11,1.20,36,177,16,
39977785,Teega  4BR Suite  -SeaView  @ 32 flr abv Ground,24249715,Soni,West Region,Western Water Catchment,1.41515,103.65414,Entire home/apt,276,2,3,2022-06-06,0.09,2,90,2,
39995191,Amazing Seaview 2 BR@paragon Suites，CIQ，1-6 pax,148489389,UniWorld,North Region,Woodlands,1.46896,103.77051,Entire home/apt,50,1,68,2022-08-08,1.99,9,87,34,
40041738,Magnificent-Seaview 2bed Condo@R&F Princess Cove,260830250,Jarvis,North Region,Woodlands,1.45985,103.77012,Entire home/apt,155,7,0,,,2,0,0,
40043690,MINS TO ORCHARD; CHARMING 2BR @ANDERSON RD.,138649185,Fiona,Central Region,Tanglin,1.3084,103.82597,Entire home/apt,615,92,0,,,217,364,0,
40048607,Breezing from the sea,9410772,Yangxiao,East Region,Bedok,1.31418,103.90769,Entire home/apt,220,92,4,2020-01-06,0.12,2,0,0,
40095064,"C1201 Almas suites 50""TvNetflix‼️SeaView🌈STAY",268892083,Stay Property Management,West Region,Western Water Catchment,1.41751,103.65351,Entire home/apt,39,1,43,2022-09-10,1.29,38,363,36,
40096380,POPULAR!【JB City Suasana】Chicest Getaway byⓗⓢ,260813040,Havona,North Region,Woodlands,1.46275,103.76262,Entire home/apt,51,1,180,2022-09-21,5.18,34,70,96,
40113996,Near orchard pretty bed room,191309433,Zoe,Central Region,Kallang,1.32744,103.86243,Private room,30,1000,0,,,7,365,0,
40119515,SUPERB SEAVIEW JB ROYAL STRAND DANGABAY 3BED3BATH,256728584,Danny,North Region,Lim Chu Kang,1.46245,103.72658,Entire home/apt,165,2,20,2022-09-18,0.59,2,181,9,
40120214,City-centered 1BR apartment *BRAND NEW*,66406177,Jay,Central Region,Downtown Core,1.27996,103.8464,Entire home/apt,172,92,2,2021-08-31,0.06,143,0,0,
40120307,Leisure Studio APT 5 mins from Tg Pagar MRT,66406177,Jay,Central Region,Downtown Core,1.2748,103.84702,Entire home/apt,125,92,4,2020-07-31,0.12,143,0,0,
40122145,Capacious 3 Bedroom Apartment at River Valley.,238891646,Neha,Central Region,River Valley,1.29452,103.83706,Entire home/apt,400,92,0,,,88,281,0,
40138918,[City Central ] 5 star garden,89066594,Lina,North Region,Lim Chu Kang,1.4652,103.72565,Entire home/apt,28,30,6,2022-06-27,0.19,5,266,2,
40149431,"Queen Bed 

Aircon
NTUC 

Market 

MRT",176867619,Thian Yin,Central Region,Bukit Merah,1.2907,103.82812,Private room,67,92,0,,,1,180,0,
40185785,"CLOSE TO HOUGANG 1 MALL, LUSH 2BR SPACE",138649185,Fiona,North-East Region,Hougang,1.37667,103.87967,Entire home/apt,546,92,0,,,217,364,0,
40194237,【TCH21】NETFLIX WiFi BigWorkspace Sanitized Suasana,310422253,The,North Region,Woodlands,1.46422,103.76285,Entire home/apt,44,1,80,2022-09-09,2.34,1,168,43,
40198092,"Modern Bedroom with En-Suite, Lap Pool & Kitchen",3989090,Songren,West Region,Clementi,1.3223,103.75713,Private room,118,92,15,2021-12-12,0.44,1,109,4,
40202857,Taxi orchard with in in 5 minutes sweet room,191309433,Zoe,Central Region,Kallang,1.32588,103.86234,Private room,40,1000,2,2021-05-22,0.06,7,365,0,
40211954,1960s singlebed *Rm @ lavender bugis.,8948251,Joey,Central Region,Kallang,1.31131,103.86041,Private room,49,92,1,2020-03-23,0.03,74,264,0,
40213569,市区主臥室近地铁Master room near MRT station,310302453,Derrick,Central Region,Downtown Core,1.27634,103.84507,Private room,118,92,4,2020-01-30,0.12,1,178,0,
40226189,"prewar2 singlebed *room, farrer park",97878860,Chess,Central Region,Kallang,1.31234,103.8578,Private room,59,92,2,2020-02-28,0.06,65,357,0,
40267527,Ensuite double room - Penthouse  Prime location,65960122,Alex,Central Region,River Valley,1.29746,103.84153,Private room,68,92,25,2022-01-19,0.72,3,90,8,
40267722,Cosy single room 1 - Shared Penthouse,65960122,Alex,Central Region,River Valley,1.29762,103.84157,Private room,59,92,20,2021-12-08,0.58,3,90,4,
40269661,"QUEEN BED@STUDIO SPACE, OUTRAM PARK",138649185,Fiona,Central Region,Bukit Merah,1.27317,103.83434,Entire home/apt,320,6,0,,,217,333,0,
40294463,International Service Apartments @ Raeburn Park,311294849,Joanne,Central Region,Bukit Merah,1.27368,103.83432,Entire home/apt,149,92,0,,,1,179,0,
40295685,JB CG#1  Country Garden 2 BR Cozy Home (Sea View),311302657,Thashan,North Region,Lim Chu Kang,1.4656,103.72784,Entire home/apt,26,1,49,2022-09-03,1.44,1,113,5,
40311823,R&F LUXURY❤️GardenView❤️@ Johor Bahru【JB，JBCC，CIQ】,432430481,Maco,North Region,Woodlands,1.4619,103.77108,Entire home/apt,70,1,42,2022-09-07,1.25,4,361,15,
40313848,"QUEEN BED@STUDIO SPACE, OUTRAM PARK",156409670,Tia,Central Region,Bukit Merah,1.27228,103.83394,Entire home/apt,266,92,0,,,180,364,0,
40314128,"KING BED@STUDIO SPACE, OUTRAM PARK",138649185,Fiona,Central Region,Bukit Merah,1.27386,103.83233,Entire home/apt,290,6,1,2020-01-02,0.03,217,357,0,
40314515,"KING BED@STUDIO SPACE, OUTRAM PARK",156409670,Tia,Central Region,Bukit Merah,1.27437,103.83293,Entire home/apt,271,92,0,,,180,364,0,
40315763,"23hr selfcheckin LoftBed RmAm, 5min city center",201775246,Hillary,Central Region,Kallang,1.31212,103.86349,Private room,30,92,1,2021-02-22,0.05,46,356,0,
40316461,twin bed clean and comfortable room in YewTee,267829428,Carolyn,West Region,Choa Chu Kang,1.39926,103.74614,Private room,55,92,17,2022-04-09,0.51,1,108,6,
40321693,Cosy New York Style One Bedroom Rental Unit,1280862,JZ Dale,Central Region,Queenstown,1.3046764906205521,103.79806243190467,Private room,54,180,0,,,1,365,0,
40332576,"Amazing View Huge 3 bedroom Paragon Suites, 1-8pax",148489389,UniWorld,North Region,Woodlands,1.46781,103.77071,Entire home/apt,63,1,16,2022-09-08,0.47,9,76,7,
40333105,SEA VIEW ROMANTIC TOP FLOOR DUPLEX JACUZZI BATHTUB,256728584,Danny,North Region,Woodlands,1.46078,103.76953,Entire home/apt,149,2,26,2020-10-27,0.76,2,180,0,
40351507,2BR 2bath in Katong near F&B (min 3 mths),34578508,Terence,Central Region,Marine Parade,1.30674,103.89852,Entire home/apt,165,92,1,2022-08-13,0.73,1,276,1,
40352618,Almas Puteri Harbour/Nusajaya Suite room,62344915,Agnes,West Region,Western Water Catchment,1.41641,103.6502,Entire home/apt,56,1,101,2022-03-07,3.07,1,4,32,
40354419,"TWIN BED@STUDIO SPACE, OUTRAM PARK",138649185,Fiona,Central Region,Bukit Merah,1.27229,103.83286,Entire home/apt,320,6,0,,,217,364,0,
40354655,"TWIN BED@STUDIO SPACE, OUTRAM PARK",156409670,Tia,Central Region,Bukit Merah,1.27399,103.83267,Entire home/apt,287,92,0,,,180,364,0,
40361907,371 L2R2 Master bedroom w Private toilet,33096269,E C,Central Region,Geylang,1.31237,103.88693,Private room,70,92,9,2022-01-02,0.27,6,215,4,
40382084,"CLOSE TO HOUGANG 1 MALL, LUSH 2BR SPACE",156409670,Tia,North-East Region,Hougang,1.37484,103.88044,Entire home/apt,510,92,0,,,180,364,0,
40382913,R&F {{Spacious View}}@Johor Bahru【JBCC，JB， CIQ】,303401189,Randy,North Region,Woodlands,1.45837,103.76926,Entire home/apt,59,1,60,2022-09-18,1.77,3,329,26,
40384948,Private Minimalist Stay in Landed House,80852936,Radiance,Central Region,Geylang,1.31399,103.89803,Private room,70,92,0,,,1,362,0,
40385058,Sea View Above R&F Mall @ R&F Princess Cove,226851541,Tang,North Region,Woodlands,1.46218,103.7705,Entire home/apt,90,1,16,2022-06-12,0.47,18,354,3,
40389032,Super Charming Studio Panoramic View Marina Bay,32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.2799,103.85316,Entire home/apt,167,92,0,,,45,365,0,
40417247,Birdnest Home Walking Distance to JB CIQ,60221114,Sham,North Region,Woodlands,1.4658080339431763,103.76421356201172,Entire home/apt,58,2,12,2022-09-10,0.35,1,180,9,
40429000,R&F❤️SeaView❤️@ Johor Bahru 【JB，City Square，JBCC】,432430481,Maco,North Region,Woodlands,1.46225,103.77094,Entire home/apt,53,1,51,2022-08-28,1.80,4,361,21,
40435925,[R&F Princess Cove] by VM 285-1R [JB Sentral CIQ],41870590,UHA Management,North Region,Woodlands,1.46055,103.77123,Entire home/apt,66,1,12,2022-04-16,0.36,61,358,1,
40435928,[R&F Princess Cove] VM 2805-2R[City Square JB CIQ],41870590,UHA Management,North Region,Woodlands,1.46029,103.77107,Entire home/apt,77,1,20,2022-03-16,0.60,61,341,5,
40456301,(2 mins to MRT) Family Room A for 8,313008662,Chen,Central Region,Geylang,1.31648,103.88486,Private room,269,92,3,2020-02-07,0.09,6,365,0,
40479903,Looking for roommate for common room @Aljunied,247582320,Bang,Central Region,Geylang,1.31854,103.88207,Shared room,450,92,0,,,1,180,0,
40509365,Clean & tidy,160703921,KayGek,West Region,Bukit Panjang,1.36942,103.77689,Private room,141,92,0,,,2,180,0,
40516462,Huge and Cozy luxurious condo room Near MRTs.,16689899,Cindy,North Region,Woodlands,1.44418,103.80652,Private room,71,92,2,2020-01-17,0.06,1,288,0,
40524022,RF Delight suite P Cove 3BR mall  waterfront,39980911,Delight,North Region,Woodlands,1.45918,103.76804,Entire home/apt,62,1,63,2022-09-07,2.29,1,80,48,
40551114,prewar doublebed RmP > lavender MRT,97878860,Chess,Central Region,Kallang,1.31017,103.85999,Private room,49,92,0,,,65,265,0,
40551638,[ Suasana ] Newly Renovated Apartment in the CBD,225917557,Rendy,North Region,Woodlands,1.46033,103.76373,Entire home/apt,38,1,113,2022-09-20,3.34,1,129,64,
40552643,(2 mins to MRT) Single Mixed Dorm A,313008662,Chen,Central Region,Geylang,1.31531,103.88457,Shared room,34,92,15,2020-03-24,0.44,6,365,0,
40567661,Chinatown@door: Queenbed Rm021 (Not for Tourist),2413412,Kaurus,Central Region,Outram,1.28313,103.84159,Private room,59,92,0,,,97,357,0,
40571566,(2 mins to MRT) Family Room B for 8,313008662,Chen,Central Region,Geylang,1.31683,103.8826,Private room,269,92,1,2019-12-26,0.03,6,365,0,
40576501,Get Inn Rosa@R&F Princess Cove-4-6 PAX (Dual Key),159685188,Guesthouse Solution,North Region,Woodlands,1.46022,103.76931,Entire home/apt,121,1,10,2022-09-18,3.66,8,202,10,
40576881,【Above R&F Mall】Scenery City View @ Princess Cove,226851541,Tang,North Region,Woodlands,1.46057,103.77124,Entire home/apt,66,1,2,2020-02-14,0.06,18,348,0,
40583120,RF【Navy Suite】🏬〖R&F Mall🛒🍴Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Woodlands,1.46214,103.77092,Entire home/apt,48,1,111,2022-09-18,3.27,36,170,66,
40597192,Family Suite at Outram Park near Sentosa,101145755,Yulie,Central Region,Bukit Merah,1.27219,103.83402,Private room,210,92,1,2019-12-20,0.03,13,364,0,
40597586,Single Bed in 6-Bed Female Dormitory,212039019,Thads,Central Region,Bukit Merah,1.28432,103.83387,Shared room,34,92,0,,,8,363,0,
40601543,"❤Paragon Suite, Queen Suite by HomestayJB.com",257073850,Starcity,North Region,Woodlands,1.46762,103.77179,Entire home/apt,64,1,26,2022-08-11,0.77,6,358,13,
40605925,"Perfect family 4 BR Apartment, Clementi",238891646,Neha,West Region,Clementi,1.31094,103.76303,Entire home/apt,410,92,0,,,88,364,0,
40634584,Marina Bay Condo Apartment,4276812,David,Central Region,Downtown Core,1.28021,103.85311,Private room,200,92,0,,,1,363,0,
40641448,Studio Queen near Outram Park and Sentosa (5),101145755,Yulie,Central Region,Bukit Merah,1.27454,103.83258,Entire home/apt,174,92,6,2021-09-30,0.18,13,364,1,
40642051,prewar TiongBahru BIGwindow Queenbed *Rm near SGH,97878860,Chess,Central Region,Bukit Merah,1.28387,103.835,Private room,59,92,1,2020-01-09,0.03,65,350,0,
40642810,Studio Twin (2 Single Beds) at Outram Park (2),101145755,Yulie,Central Region,Bukit Merah,1.27292,103.83383,Entire home/apt,192,92,3,2020-02-02,0.09,13,365,0,
40647274,R & F [BrandNEW] Cozy & Stlylist SeaView apartment,184539556,Vacation.Home,North Region,Woodlands,1.46019,103.77109,Entire home/apt,103,1,8,2022-09-21,0.26,2,163,2,
40649820,Staycation on SYNERGY Yacht !  SPECIAL DEAL !,18618387,Woon,Central Region,Queenstown,1.29303,103.76369,Private room,1857,1,0,,,16,361,0,S0399
40657576,R&F Princess Cove Residence walk to CIQ.,246860189,Han,North Region,Woodlands,1.4608,103.77176,Entire home/apt,66,3,2,2022-07-12,0.06,2,362,1,
40663631,Private Bedroom at Segar Road,216142283,William,West Region,Bukit Panjang,1.38918,103.77194,Private room,33,180,3,2020-01-22,0.09,1,171,0,
40663975,"Jo's Place Boat Stay,  Unique Staycation & Events",170561338,Jo & Lionel,North-East Region,Punggol,1.41465,103.89795,Entire home/apt,500,1,15,2021-05-12,0.50,1,1,0,L12345
40681844,Studio Twin (2 Single Beds) near to Sentosa  (1),101145755,Yulie,Central Region,Bukit Merah,1.27475,103.83404,Entire home/apt,192,92,3,2021-05-07,0.13,13,365,0,
40687175,An instant and cosy home away from home,11782171,Eugene,Central Region,Bukit Merah,1.28656,103.82586,Private room,118,188,0,,,1,365,0,
40690201,Central CBD Serviced Studio w subway station (MRT),13468566,Andy,Central Region,Bukit Merah,1.27454,103.84002,Entire home/apt,169,6,1,2020-01-01,0.03,9,350,0,
40692679,"Cosy 2BR in CBD, 3 mins walk to Tanjong Pagar MRT",66406177,Jay,Central Region,Downtown Core,1.27529,103.84388,Entire home/apt,179,92,1,2021-05-07,0.06,143,0,0,
40708485,Studio Queen near Outram Park and Sentosa (4),101145755,Yulie,Central Region,Bukit Merah,1.27233,103.83318,Private room,178,92,11,2021-09-05,0.33,13,365,0,
40712363,City-centered 1BR apartment *BRAND NEW*,66406177,Jay,Central Region,Downtown Core,1.28028,103.8487,Entire home/apt,168,92,0,,,143,0,0,
40712481,STUDIO APARTMENT AT RAEBURN  PARK SINGAPORE,238891646,Neha,Central Region,Bukit Merah,1.27407,103.83426,Entire home/apt,152,92,0,,,88,364,0,
40712903,Lan,229224555,Jian,West Region,Jurong East,1.34426,103.72577,Private room,65,92,3,2020-01-13,0.09,1,0,0,
40715608,Studio King at Outram Park near Sentosa (3),101145755,Yulie,Central Region,Bukit Merah,1.27504,103.83424,Private room,181,92,0,,,13,364,0,
40723858,新加坡金沙酒店同款设计师精品公寓,316108720,Qiuyan,Central Region,Bishan,1.35222,103.84995,Private room,100,92,0,,,3,287,0,
40736423,SG Cozy WFH Apartment with Washer & WIFI in CBD,148161755,Jan,Central Region,Rochor,1.29919,103.8537,Entire home/apt,380,6,4,2022-03-13,0.12,26,1,3,Authorised Serviced Apartment
40736566,Cozy Perfect SGClean Studio Apartment with Kitchen,148161755,Jan,Central Region,Downtown Core,1.2974,103.85334,Entire home/apt,175,6,2,2020-02-15,0.06,26,0,0,Authorised Serviced Apartment
40737307,Seaview Studio-Jacuzzi/Infinity Pool/Free Parking,9624622,Catie,North Region,Woodlands,1.46906,103.76906,Entire home/apt,52,1,46,2022-09-11,1.37,30,332,25,
40745871,❤️STUDIO 4 U❤️新🎉安全卫生干净方便🎉便宜❤️safe clean hygiene❤,141641777,Sabrina,Central Region,Bukit Merah,1.27455,103.83489,Entire home/apt,228,92,2,2020-01-18,0.06,8,325,0,
40748133,Studio King at Outram Park near Sentosa (2),101145755,Yulie,Central Region,Bukit Merah,1.27483,103.8347,Private room,181,92,1,2019-12-23,0.03,13,364,0,
40752825,新加坡中部名校区金沙酒店同款设计师精典作品,316108720,Qiuyan,Central Region,Bishan,1.35209,103.85085,Private room,201,92,1,2021-12-17,0.11,3,365,1,
40765359,Studio Queen at Outram Park near Sentosa (3),101145755,Yulie,Central Region,Bukit Merah,1.27286,103.83418,Entire home/apt,180,92,5,2021-08-30,0.15,13,365,0,
40769351,BALCONY rm1C* @ tiong bahru near SGH,2413412,Kaurus,Central Region,Bukit Merah,1.28338,103.8352,Private room,59,92,3,2021-05-19,0.13,97,350,0,
40774447,"SUN, SEA AND SAIL, STAYCATION AMIDST YACHTS !",1439258,Kay,Central Region,Queenstown,1.29323,103.76341,Private room,2200,1,0,,,44,365,0,S0399
40789842,"STROLL TO QUEENSTOWN MRT, 3-BR @ CW TOWERS",156409670,Tia,Central Region,Queenstown,1.30124,103.80098,Entire home/apt,518,92,1,2021-10-02,0.08,180,364,1,
40791649,❤️【Walk to CIQ】Skysuites|InfinityPool〖City View〗,213116959,Homehostr,North Region,Woodlands,1.46022,103.77068,Entire home/apt,51,2,8,2022-09-05,0.24,3,114,3,
40809878,Studio King near Outram Park and Sentosa (5),101145755,Yulie,Central Region,Bukit Merah,1.27497,103.83395,Entire home/apt,181,92,2,2021-04-02,0.09,13,364,0,
